Date, Open, High, Low, Close
12/31/07, 1468.36, 1475.83, 1465.13, 1468.36
12/28/07, 1478.49, 1487.90, 1471.74, 1478.49
12/27/07, 1476.37, 1495.05, 1475.86, 1476.37
12/26/07, 1497.66, 1498.85, 1488.20, 1497.66
12/24/07, 1496.45, 1497.63, 1484.55, 1496.45
12/21/07, 1484.46, 1485.40, 1463.19, 1484.46
12/20/07, 1460.12, 1461.53, 1447.22, 1460.12
12/19/07, 1453.00, 1464.40, 1445.49, 1453.00
12/18/07, 1454.98, 1460.16, 1435.65, 1454.98
12/17/07, 1445.90, 1467.95, 1445.46, 1445.90
12/14/07, 1467.95, 1488.39, 1467.87, 1467.95
12/13/07, 1488.41, 1489.40, 1469.21, 1488.41
12/12/07, 1486.59, 1511.96, 1468.23, 1486.59
12/11/07, 1477.65, 1523.57, 1475.99, 1477.65
12/10/07, 1515.96, 1518.27, 1504.96, 1515.96
12/07/07, 1504.66, 1510.41, 1502.71, 1504.66
12/06/07, 1507.34, 1508.02, 1482.19, 1507.34
12/05/07, 1485.01, 1485.85, 1462.06, 1485.01
12/04/07, 1462.79, 1471.34, 1460.66, 1462.79
12/03/07, 1472.42, 1481.16, 1470.08, 1472.42
11/30/07, 1481.14, 1488.74, 1469.72, 1481.14
11/29/07, 1469.72, 1473.81, 1458.36, 1469.72
11/28/07, 1469.02, 1471.62, 1432.95, 1469.02
11/27/07, 1428.23, 1429.49, 1407.43, 1428.23
11/26/07, 1407.22, 1446.09, 1406.10, 1407.22
11/23/07, 1440.70, 1440.86, 1417.62, 1440.70
11/21/07, 1416.77, 1436.40, 1415.64, 1416.77
11/20/07, 1439.70, 1452.64, 1419.28, 1439.70
11/19/07, 1433.27, 1456.70, 1430.42, 1433.27
11/16/07, 1458.74, 1462.18, 1443.99, 1458.74
11/15/07, 1451.15, 1472.67, 1443.49, 1451.15
11/14/07, 1470.58, 1492.14, 1466.47, 1470.58
11/13/07, 1481.05, 1481.37, 1441.35, 1481.05
11/12/07, 1439.18, 1464.94, 1438.53, 1439.18
11/09/07, 1453.70, 1474.09, 1448.51, 1453.70
11/08/07, 1474.77, 1482.50, 1450.31, 1474.77
11/07/07, 1475.62, 1515.46, 1475.04, 1475.62
11/06/07, 1520.27, 1520.77, 1499.07, 1520.27
11/05/07, 1502.17, 1510.84, 1489.95, 1502.17
11/02/07, 1509.65, 1513.15, 1492.53, 1509.65
11/01/07, 1508.44, 1545.79, 1506.66, 1508.44
10/31/07, 1549.38, 1552.76, 1529.40, 1549.38
10/30/07, 1531.02, 1539.42, 1529.55, 1531.02
10/29/07, 1540.98, 1544.67, 1536.43, 1540.98
10/26/07, 1535.28, 1535.53, 1520.18, 1535.28
10/25/07, 1514.40, 1523.24, 1500.46, 1514.40
10/24/07, 1515.88, 1517.23, 1489.56, 1515.88
10/23/07, 1519.59, 1520.01, 1503.61, 1519.59
10/22/07, 1506.33, 1508.06, 1490.40, 1506.33
10/19/07, 1500.63, 1540.00, 1500.26, 1500.63
10/18/07, 1540.08, 1542.79, 1531.76, 1540.08
10/17/07, 1541.24, 1550.66, 1526.01, 1541.24
10/16/07, 1538.53, 1547.81, 1536.29, 1538.53
10/15/07, 1548.71, 1564.74, 1540.81, 1548.71
10/12/07, 1561.80, 1563.03, 1554.09, 1561.80
10/11/07, 1554.41, 1576.09, 1546.72, 1554.41
10/10/07, 1562.47, 1565.36, 1555.46, 1562.47
10/09/07, 1565.15, 1565.27, 1551.81, 1565.15
10/08/07, 1552.58, 1556.51, 1549.00, 1552.58
10/05/07, 1557.59, 1561.91, 1543.84, 1557.59
10/04/07, 1542.84, 1544.02, 1537.63, 1542.84
10/03/07, 1539.60, 1545.84, 1536.34, 1539.60
10/02/07, 1546.63, 1548.01, 1540.37, 1546.63
10/01/07, 1547.04, 1549.02, 1527.25, 1547.04
09/28/07, 1526.75, 1533.74, 1521.99, 1526.75
09/27/07, 1531.38, 1532.46, 1525.81, 1531.38
09/26/07, 1525.42, 1529.39, 1518.62, 1525.42
09/25/07, 1517.21, 1518.27, 1507.13, 1517.21
09/24/07, 1517.73, 1530.18, 1516.15, 1517.73
09/21/07, 1525.75, 1530.89, 1518.75, 1525.75
09/20/07, 1518.75, 1529.14, 1516.42, 1518.75
09/19/07, 1529.03, 1538.74, 1519.75, 1529.03
09/18/07, 1519.78, 1519.89, 1476.63, 1519.78
09/17/07, 1476.65, 1484.24, 1471.82, 1476.65
09/14/07, 1484.25, 1485.99, 1473.18, 1484.25
09/13/07, 1483.95, 1489.58, 1471.47, 1483.95
09/12/07, 1471.56, 1479.50, 1465.75, 1471.56
09/11/07, 1471.49, 1472.48, 1451.69, 1471.49
09/10/07, 1451.70, 1462.25, 1439.29, 1451.70
09/07/07, 1453.55, 1478.55, 1449.07, 1453.55
09/06/07, 1478.55, 1481.49, 1467.41, 1478.55
09/05/07, 1472.29, 1488.76, 1466.34, 1472.29
09/04/07, 1489.42, 1496.40, 1472.15, 1489.42
08/31/07, 1473.99, 1481.47, 1457.61, 1473.99
08/30/07, 1457.64, 1468.43, 1451.25, 1457.64
08/29/07, 1463.76, 1463.76, 1432.01, 1463.76
08/28/07, 1432.36, 1466.72, 1432.01, 1432.36
08/27/07, 1466.79, 1479.36, 1465.98, 1466.79
08/24/07, 1479.37, 1479.40, 1460.54, 1479.37
08/23/07, 1462.50, 1472.64, 1453.88, 1462.50
08/22/07, 1464.07, 1464.86, 1447.03, 1464.07
08/21/07, 1447.12, 1455.32, 1439.76, 1447.12
08/20/07, 1445.55, 1451.75, 1430.54, 1445.55
08/17/07, 1445.94, 1450.33, 1411.26, 1445.94
08/16/07, 1411.27, 1415.97, 1370.60, 1411.27
08/15/07, 1406.70, 1440.78, 1404.36, 1406.70
08/14/07, 1426.54, 1456.74, 1426.20, 1426.54
08/13/07, 1452.92, 1466.29, 1451.54, 1452.92
08/10/07, 1453.64, 1462.02, 1429.74, 1453.64
08/09/07, 1453.09, 1497.21, 1453.09, 1453.09
08/08/07, 1497.49, 1503.41, 1476.22, 1497.49
08/07/07, 1476.71, 1488.42, 1456.90, 1476.71
08/06/07, 1467.67, 1467.67, 1427.36, 1467.67
08/03/07, 1433.06, 1473.15, 1432.81, 1433.06
08/02/07, 1472.20, 1476.13, 1460.73, 1472.20
08/01/07, 1465.81, 1467.80, 1439.64, 1465.81
07/31/07, 1455.27, 1488.40, 1454.22, 1455.27
07/30/07, 1473.91, 1477.69, 1454.24, 1473.91
07/27/07, 1458.95, 1487.93, 1458.95, 1458.95
07/26/07, 1482.66, 1518.09, 1465.95, 1482.66
07/25/07, 1518.09, 1524.31, 1503.91, 1518.09
07/24/07, 1511.04, 1541.57, 1508.74, 1511.04
07/23/07, 1541.57, 1547.02, 1534.06, 1541.57
07/20/07, 1534.10, 1553.19, 1529.47, 1534.10
07/19/07, 1553.08, 1555.24, 1546.13, 1553.08
07/18/07, 1546.17, 1549.20, 1533.68, 1546.17
07/17/07, 1549.37, 1555.22, 1547.91, 1549.37
