Date, Open, High, Low, Close
12/30/83, 164.93, 165.93, 163.53, 164.93
12/29/83, 164.86, 166.67, 163.97, 164.86
12/28/83, 165.34, 166.26, 163.44, 165.34
12/27/83, 164.76, 165.40, 162.82, 164.76
12/23/83, 163.22, 163.19, 162.96, 163.22
12/22/83, 163.27, 165.08, 162.11, 163.27
12/21/83, 163.56, 164.50, 161.38, 163.56
12/20/83, 162.00, 163.53, 160.87, 162.00
12/19/83, 162.32, 162.81, 162.46, 162.32
12/16/83, 162.39, 163.30, 160.61, 162.39
12/15/83, 161.67, 163.90, 160.91, 161.67
12/14/83, 163.33, 165.67, 162.52, 163.33
12/13/83, 164.93, 166.58, 163.94, 164.93
12/12/83, 165.62, 166.63, 163.97, 165.62
12/09/83, 165.09, 166.33, 163.55, 165.09
12/08/83, 165.20, 165.93, 164.02, 165.20
12/07/83, 165.91, 167.15, 164.31, 165.91
12/06/83, 165.47, 167.06, 164.38, 165.47
12/05/83, 165.77, 166.75, 163.73, 165.77
12/02/83, 165.54, 167.55, 164.44, 165.54
12/01/83, 166.49, 167.85, 164.82, 166.49
11/30/83, 166.40, 169.06, 165.69, 166.40
11/29/83, 167.91, 168.58, 165.38, 167.91
11/28/83, 166.54, 167.99, 165.37, 166.54
11/25/83, 167.18, 167.11, 166.80, 167.18
11/23/83, 166.96, 168.38, 165.27, 166.96
11/22/83, 166.84, 168.46, 165.06, 166.84
11/21/83, 166.05, 167.16, 163.88, 166.05
11/18/83, 165.09, 166.70, 163.63, 165.09
11/17/83, 166.13, 167.39, 164.58, 166.13
11/16/83, 166.08, 167.56, 164.45, 166.08
11/15/83, 165.36, 167.38, 164.36, 165.36
11/14/83, 166.58, 168.48, 165.25, 166.58
11/11/83, 166.29, 166.94, 163.61, 166.29
11/10/83, 164.41, 165.80, 163.06, 164.41
11/09/83, 163.97, 164.63, 161.12, 163.97
11/08/83, 161.76, 163.02, 160.60, 161.76
11/07/83, 161.91, 163.56, 160.88, 161.91
11/04/83, 162.44, 163.82, 161.35, 162.44
11/03/83, 163.45, 165.59, 162.71, 163.45
11/02/83, 164.84, 166.00, 162.81, 164.84
11/01/83, 163.64, 164.74, 163.64, 163.64
10/31/83, 163.55, 165.34, 161.99, 163.55
10/28/83, 163.37, 165.90, 162.44, 163.37
10/27/83, 164.84, 166.24, 163.19, 164.84
10/26/83, 165.38, 167.58, 164.54, 165.38
10/25/83, 166.47, 168.06, 165.16, 166.47
10/24/83, 165.99, 166.78, 162.96, 165.99
10/21/83, 165.95, 168.14, 164.11, 165.95
