Date, Open, High, Low, Close
12/31/87, 247.08, 247.86, 245.22, 247.08
12/30/87, 247.86, 248.06, 244.59, 247.86
12/29/87, 244.59, 245.88, 244.28, 244.59
12/28/87, 245.57, 252.02, 244.19, 245.57
12/24/87, 252.02, 253.16, 251.68, 252.02
12/23/87, 253.16, 253.35, 249.95, 253.16
12/22/87, 249.95, 249.97, 247.01, 249.95
12/21/87, 249.54, 250.25, 248.30, 249.54
12/18/87, 249.16, 249.18, 242.98, 249.16
12/17/87, 242.98, 248.60, 242.96, 242.98
12/16/87, 248.08, 248.11, 242.80, 248.08
12/15/87, 242.80, 245.59, 241.31, 242.80
12/14/87, 242.19, 242.34, 235.04, 242.19
12/11/87, 235.32, 235.48, 233.35, 235.32
12/10/87, 233.57, 240.05, 233.40, 233.57
12/09/87, 238.89, 240.09, 233.83, 238.89
12/08/87, 234.91, 234.92, 228.69, 234.91
12/07/87, 228.76, 228.77, 223.92, 228.76
12/04/87, 223.92, 225.77, 221.24, 223.92
12/03/87, 225.21, 233.90, 225.21, 225.21
12/02/87, 233.45, 234.56, 230.31, 233.45
12/01/87, 232.00, 234.02, 230.30, 232.00
11/30/87, 230.30, 240.34, 225.78, 230.30
11/27/87, 240.34, 244.12, 240.34, 240.34
11/25/87, 244.10, 246.54, 244.08, 244.10
11/24/87, 246.39, 247.90, 242.98, 246.39
11/23/87, 242.99, 242.99, 240.50, 242.99
11/20/87, 242.00, 242.00, 235.89, 242.00
11/19/87, 240.05, 245.55, 239.70, 240.05
11/18/87, 245.55, 245.55, 240.67, 245.55
11/17/87, 243.04, 243.41, 240.93, 243.04
11/16/87, 246.76, 249.24, 244.98, 246.76
11/13/87, 245.64, 249.42, 245.64, 245.64
11/12/87, 248.52, 249.90, 241.90, 248.52
11/11/87, 241.90, 243.86, 239.00, 241.90
11/10/87, 239.00, 243.17, 237.64, 239.00
11/09/87, 243.17, 250.41, 243.01, 243.17
11/06/87, 250.41, 257.21, 249.68, 250.41
11/05/87, 254.48, 256.09, 247.72, 254.48
11/04/87, 248.96, 250.57, 246.94, 248.96
11/03/87, 250.82, 255.75, 242.78, 250.82
11/02/87, 255.75, 255.75, 249.15, 255.75
10/30/87, 251.79, 254.04, 244.77, 251.79
10/29/87, 244.77, 246.69, 233.28, 244.77
10/28/87, 233.28, 238.58, 226.29, 233.28
10/27/87, 233.19, 237.81, 227.67, 233.19
10/26/87, 227.67, 248.22, 227.26, 227.67
10/23/87, 248.22, 250.70, 242.76, 248.22
10/22/87, 248.25, 258.38, 242.99, 248.25
10/21/87, 258.38, 258.47, 249.60, 258.38
10/20/87, 236.83, 238.26, 221.39, 236.83
10/19/87, 224.84, 282.70, 224.83, 224.84
10/16/87, 282.70, 298.92, 281.52, 282.70
10/15/87, 298.08, 305.23, 298.07, 298.08
