Date, Open, High, Low, Close
12/30/11, 1262.82, 1264.12, 1257.46, 1257.60
12/29/11, 1249.75, 1263.54, 1249.75, 1263.02
12/28/11, 1265.38, 1265.85, 1248.64, 1249.64
12/27/11, 1265.02, 1269.37, 1262.30, 1265.43
12/23/11, 1254.00, 1265.42, 1254.00, 1265.33
12/22/11, 1243.72, 1255.22, 1243.72, 1254.00
12/21/11, 1241.25, 1245.09, 1229.51, 1243.72
12/20/11, 1205.72, 1242.82, 1205.72, 1241.30
12/19/11, 1219.74, 1224.57, 1202.37, 1205.35
12/16/11, 1216.09, 1231.04, 1215.20, 1219.66
12/15/11, 1212.12, 1225.60, 1212.12, 1215.75
12/14/11, 1225.73, 1225.73, 1209.47, 1211.82
12/13/11, 1236.83, 1249.86, 1219.43, 1225.73
12/12/11, 1255.05, 1255.05, 1227.25, 1236.47
12/09/11, 1234.48, 1258.25, 1234.48, 1255.19
12/08/11, 1260.87, 1260.87, 1231.47, 1234.35
12/07/11, 1258.14, 1267.06, 1244.80, 1261.01
12/06/11, 1257.19, 1266.03, 1253.03, 1258.47
12/05/11, 1244.33, 1266.73, 1244.33, 1257.08
12/02/11, 1246.03, 1260.08, 1243.35, 1244.28
12/01/11, 1246.91, 1251.09, 1239.73, 1244.58
11/30/11, 1196.72, 1247.11, 1196.72, 1246.96
11/29/11, 1192.56, 1203.67, 1191.80, 1195.19
11/28/11, 1158.67, 1197.35, 1158.67, 1192.55
11/25/11, 1161.41, 1172.66, 1158.66, 1158.67
11/23/11, 1187.48, 1187.48, 1161.79, 1161.79
11/22/11, 1192.98, 1196.81, 1181.65, 1188.04
11/21/11, 1215.62, 1215.62, 1183.16, 1192.98
11/18/11, 1213.19, 1223.51, 1211.36, 1215.65
11/17/11, 1236.56, 1237.73, 1209.43, 1216.13
11/16/11, 1257.81, 1259.61, 1235.67, 1236.91
11/15/11, 1251.70, 1264.25, 1244.34, 1257.81
11/14/11, 1263.85, 1263.85, 1246.68, 1251.78
11/11/11, 1240.12, 1266.98, 1240.12, 1263.85
11/10/11, 1229.59, 1246.22, 1227.70, 1239.69
11/09/11, 1275.18, 1275.18, 1226.64, 1229.10
11/08/11, 1261.12, 1277.55, 1254.99, 1275.92
11/07/11, 1253.21, 1261.70, 1240.75, 1261.12
11/04/11, 1260.82, 1260.82, 1238.92, 1253.23
11/03/11, 1238.25, 1263.21, 1234.81, 1261.15
11/02/11, 1219.62, 1242.48, 1219.62, 1237.90
11/01/11, 1251.00, 1251.00, 1215.42, 1218.28
10/31/11, 1284.96, 1284.96, 1253.16, 1253.30
10/28/11, 1284.39, 1287.08, 1277.01, 1285.09
10/27/11, 1243.97, 1292.66, 1243.97, 1284.59
10/26/11, 1229.17, 1246.28, 1221.06, 1242.00
10/25/11, 1254.19, 1254.19, 1226.79, 1229.05
10/24/11, 1238.72, 1256.55, 1238.72, 1254.19
10/21/11, 1215.39, 1239.03, 1215.39, 1238.25
10/20/11, 1209.92, 1219.53, 1197.34, 1215.39
10/19/11, 1223.46, 1229.64, 1206.31, 1209.88
10/18/11, 1200.75, 1233.10, 1191.48, 1225.38
10/17/11, 1224.47, 1224.47, 1198.55, 1200.86
10/14/11, 1205.65, 1224.61, 1205.65, 1224.58
10/13/11, 1206.96, 1207.46, 1190.58, 1203.66
10/12/11, 1196.19, 1220.25, 1196.19, 1207.25
10/11/11, 1194.60, 1199.24, 1187.30, 1195.54
10/10/11, 1158.15, 1194.91, 1158.15, 1194.89
10/07/11, 1165.03, 1171.40, 1150.26, 1155.46
10/06/11, 1144.11, 1165.55, 1134.95, 1164.97
10/05/11, 1124.03, 1146.07, 1115.68, 1144.03
10/04/11, 1097.42, 1125.12, 1074.77, 1123.95
10/03/11, 1131.21, 1138.99, 1098.92, 1099.23
09/30/11, 1159.93, 1159.93, 1131.34, 1131.42
09/29/11, 1151.74, 1175.87, 1139.93, 1160.40
09/28/11, 1175.39, 1184.71, 1150.40, 1151.06
09/27/11, 1163.32, 1195.86, 1163.32, 1175.38
09/26/11, 1136.91, 1164.19, 1131.07, 1162.95
09/23/11, 1128.82, 1141.72, 1121.36, 1136.43
09/22/11, 1164.55, 1164.55, 1114.22, 1129.56
09/21/11, 1203.63, 1206.30, 1166.21, 1166.76
09/20/11, 1204.50, 1220.39, 1201.29, 1202.09
