Date, Open, High, Low, Close
12/31/10, 1256.76, 1259.34, 1254.19, 1257.64
12/30/10, 1259.44, 1261.09, 1256.32, 1257.88
12/29/10, 1258.78, 1262.60, 1258.78, 1259.78
12/28/10, 1259.10, 1259.90, 1256.22, 1258.51
12/27/10, 1254.66, 1258.43, 1251.48, 1257.54
12/23/10, 1257.53, 1258.59, 1254.05, 1256.77
12/22/10, 1254.94, 1259.39, 1254.94, 1258.84
12/21/10, 1249.43, 1254.61, 1249.43, 1254.60
12/20/10, 1245.76, 1250.20, 1241.51, 1247.08
12/17/10, 1243.63, 1245.81, 1239.87, 1243.91
12/16/10, 1236.34, 1243.75, 1232.85, 1242.87
12/15/10, 1241.58, 1244.25, 1234.01, 1235.23
12/14/10, 1241.84, 1246.59, 1238.17, 1241.59
12/13/10, 1242.52, 1246.73, 1240.34, 1240.46
12/10/10, 1233.85, 1240.40, 1232.58, 1240.40
12/09/10, 1230.14, 1234.71, 1226.85, 1233.00
12/08/10, 1225.02, 1228.93, 1219.50, 1228.28
12/07/10, 1227.25, 1235.05, 1223.25, 1223.75
12/06/10, 1223.87, 1225.80, 1220.67, 1223.12
12/03/10, 1219.93, 1225.57, 1216.82, 1224.71
12/02/10, 1206.81, 1221.89, 1206.81, 1221.53
12/01/10, 1186.60, 1207.61, 1186.60, 1206.07
11/30/10, 1182.96, 1187.40, 1174.14, 1180.55
11/29/10, 1189.08, 1190.34, 1173.64, 1187.76
11/26/10, 1194.16, 1194.16, 1186.93, 1189.40
11/24/10, 1183.70, 1198.62, 1183.70, 1198.35
11/23/10, 1192.51, 1192.51, 1176.91, 1180.73
11/22/10, 1198.07, 1198.94, 1184.58, 1197.84
11/19/10, 1196.12, 1199.97, 1189.44, 1199.73
11/18/10, 1183.75, 1200.29, 1183.75, 1196.69
11/17/10, 1178.33, 1183.56, 1175.82, 1178.59
11/16/10, 1194.79, 1194.79, 1173.00, 1178.34
11/15/10, 1200.44, 1207.43, 1197.15, 1197.75
11/12/10, 1209.07, 1210.50, 1194.08, 1199.21
11/11/10, 1213.04, 1215.45, 1204.49, 1213.54
11/10/10, 1213.14, 1218.75, 1204.33, 1218.71
11/09/10, 1223.59, 1226.84, 1208.94, 1213.40
11/08/10, 1223.24, 1224.57, 1217.55, 1223.25
11/05/10, 1221.20, 1227.08, 1220.29, 1225.85
11/04/10, 1198.34, 1221.25, 1198.34, 1221.06
11/03/10, 1193.79, 1198.30, 1183.56, 1197.96
11/02/10, 1187.86, 1195.88, 1187.86, 1193.57
11/01/10, 1185.71, 1195.81, 1177.65, 1184.38
10/29/10, 1183.87, 1185.46, 1179.70, 1183.26
10/28/10, 1184.47, 1189.53, 1177.10, 1183.78
10/27/10, 1183.84, 1183.84, 1171.70, 1182.45
10/26/10, 1184.88, 1187.11, 1177.72, 1185.64
10/25/10, 1184.74, 1196.14, 1184.74, 1185.62
10/22/10, 1180.52, 1183.93, 1178.99, 1183.08
10/21/10, 1179.82, 1189.43, 1171.17, 1180.26
10/20/10, 1166.74, 1182.94, 1166.74, 1178.17
10/19/10, 1178.64, 1178.64, 1159.71, 1165.90
10/18/10, 1176.83, 1185.53, 1174.55, 1184.71
10/15/10, 1177.47, 1181.20, 1167.12, 1176.19
10/14/10, 1177.82, 1178.89, 1166.71, 1173.81
10/13/10, 1171.32, 1184.38, 1171.32, 1178.10
10/12/10, 1164.28, 1172.58, 1155.71, 1169.77
10/11/10, 1165.32, 1168.68, 1162.02, 1165.32
10/08/10, 1158.36, 1167.73, 1155.58, 1165.15
10/07/10, 1161.57, 1163.87, 1151.41, 1158.06
10/06/10, 1159.81, 1162.33, 1154.85, 1159.97
10/05/10, 1140.68, 1162.76, 1140.68, 1160.75
10/04/10, 1144.96, 1148.16, 1131.87, 1137.03
10/01/10, 1143.49, 1150.30, 1139.42, 1146.24
09/30/10, 1145.97, 1157.16, 1136.08, 1141.20
09/29/10, 1146.75, 1148.63, 1140.26, 1144.73
09/28/10, 1142.31, 1150.00, 1132.09, 1147.70
09/27/10, 1148.64, 1149.92, 1142.00, 1142.16
09/24/10, 1131.69, 1148.90, 1131.69, 1148.67
09/23/10, 1131.10, 1136.77, 1122.79, 1124.83
09/22/10, 1139.49, 1144.38, 1131.58, 1134.28
09/21/10, 1142.82, 1148.59, 1136.22, 1139.78
09/20/10, 1126.57, 1144.86, 1126.57, 1142.71
09/17/10, 1126.39, 1131.47, 1122.43, 1125.59
09/16/10, 1123.89, 1125.44, 1118.88, 1124.66
09/15/10, 1119.43, 1126.46, 1114.63, 1125.07
09/14/10, 1121.16, 1127.36, 1115.58, 1121.10
09/13/10, 1113.38, 1123.87, 1113.38, 1121.90
