Date, Open, High, Low, Close
12/29/06, 1418.30, 1427.00, 1416.72, 1418.30
12/28/06, 1424.73, 1427.26, 1422.05, 1424.73
12/27/06, 1426.84, 1427.72, 1416.63, 1426.84
12/26/06, 1416.90, 1417.91, 1410.45, 1416.90
12/22/06, 1410.76, 1418.82, 1410.28, 1410.76
12/21/06, 1418.30, 1426.40, 1415.90, 1418.30
12/20/06, 1423.53, 1429.05, 1423.51, 1423.53
12/19/06, 1425.55, 1428.30, 1414.88, 1425.55
12/18/06, 1422.48, 1431.81, 1420.65, 1422.48
12/15/06, 1427.09, 1431.63, 1425.48, 1427.09
12/14/06, 1425.49, 1427.23, 1413.16, 1425.49
12/13/06, 1413.21, 1416.64, 1411.05, 1413.21
12/12/06, 1411.56, 1413.78, 1404.75, 1411.56
12/11/06, 1413.04, 1415.60, 1408.56, 1413.04
12/08/06, 1409.84, 1414.09, 1403.67, 1409.84
12/07/06, 1407.29, 1418.27, 1406.80, 1407.29
12/06/06, 1412.90, 1415.93, 1411.05, 1412.90
12/05/06, 1414.76, 1415.27, 1408.78, 1414.76
12/04/06, 1409.12, 1411.23, 1396.67, 1409.12
12/01/06, 1396.71, 1402.46, 1385.93, 1396.71
11/30/06, 1400.63, 1406.30, 1393.83, 1400.63
11/29/06, 1399.48, 1401.14, 1386.11, 1399.48
11/28/06, 1386.72, 1387.91, 1377.83, 1386.72
11/27/06, 1381.90, 1400.95, 1381.44, 1381.90
11/24/06, 1400.95, 1405.94, 1399.25, 1400.95
11/22/06, 1406.09, 1407.89, 1402.26, 1406.09
11/21/06, 1402.81, 1403.49, 1399.99, 1402.81
11/20/06, 1400.50, 1404.37, 1397.85, 1400.50
11/17/06, 1401.20, 1401.21, 1394.55, 1401.20
11/16/06, 1399.76, 1403.76, 1396.53, 1399.76
11/15/06, 1396.57, 1401.35, 1392.13, 1396.57
11/14/06, 1393.22, 1394.49, 1379.07, 1393.22
11/13/06, 1384.42, 1387.61, 1378.80, 1384.42
11/10/06, 1380.90, 1381.04, 1375.60, 1380.90
11/09/06, 1378.33, 1388.92, 1377.31, 1378.33
11/08/06, 1385.72, 1388.61, 1376.29, 1385.72
11/07/06, 1382.84, 1388.19, 1379.19, 1382.84
11/06/06, 1379.78, 1381.40, 1364.27, 1379.78
11/03/06, 1364.30, 1371.68, 1360.98, 1364.30
11/02/06, 1367.34, 1368.39, 1362.21, 1367.34
11/01/06, 1367.81, 1381.95, 1366.26, 1367.81
10/31/06, 1377.94, 1381.21, 1372.19, 1377.94
10/30/06, 1377.93, 1381.22, 1373.46, 1377.93
10/27/06, 1377.34, 1388.89, 1375.85, 1377.34
10/26/06, 1389.08, 1389.45, 1379.47, 1389.08
10/25/06, 1382.22, 1383.61, 1376.00, 1382.22
10/24/06, 1377.38, 1377.78, 1372.42, 1377.38
10/23/06, 1377.02, 1377.40, 1363.94, 1377.02
10/20/06, 1368.60, 1368.66, 1362.10, 1368.60
10/19/06, 1366.96, 1368.09, 1362.06, 1366.96
10/18/06, 1365.96, 1372.87, 1360.95, 1365.96
10/17/06, 1364.05, 1369.05, 1356.87, 1364.05
10/16/06, 1369.05, 1370.20, 1364.48, 1369.05
10/13/06, 1365.62, 1366.63, 1360.50, 1365.62
10/12/06, 1362.83, 1363.76, 1349.94, 1362.83
10/11/06, 1349.95, 1353.97, 1343.57, 1349.95
10/10/06, 1353.42, 1354.23, 1348.60, 1353.42
10/09/06, 1350.66, 1352.69, 1346.55, 1350.66
10/06/06, 1349.58, 1353.22, 1344.21, 1349.58
10/05/06, 1353.22, 1353.79, 1347.75, 1353.22
10/04/06, 1350.22, 1350.22, 1331.48, 1350.22
10/03/06, 1334.11, 1338.31, 1327.10, 1334.11
10/02/06, 1331.32, 1338.54, 1330.28, 1331.32
09/29/06, 1335.85, 1339.88, 1335.64, 1335.85
09/28/06, 1339.15, 1340.28, 1333.75, 1339.15
09/27/06, 1336.59, 1340.08, 1333.54, 1336.59
09/26/06, 1336.34, 1336.60, 1325.30, 1336.34
09/25/06, 1326.37, 1329.35, 1311.58, 1326.37
09/22/06, 1314.78, 1318.03, 1310.94, 1314.78
09/21/06, 1318.03, 1328.19, 1315.45, 1318.03
09/20/06, 1325.17, 1328.53, 1318.28, 1325.17
09/19/06, 1318.31, 1322.04, 1312.17, 1318.31
09/18/06, 1321.18, 1324.87, 1318.16, 1321.18
09/15/06, 1319.87, 1324.65, 1316.28, 1319.87
09/14/06, 1316.28, 1318.00, 1313.25, 1316.28
09/13/06, 1318.07, 1319.92, 1311.12, 1318.07
09/12/06, 1313.11, 1314.28, 1299.53, 1313.11
09/11/06, 1299.54, 1302.36, 1290.93, 1299.54
09/08/06, 1298.92, 1300.14, 1294.02, 1298.92
09/07/06, 1294.02, 1301.25, 1292.13, 1294.02
09/06/06, 1300.26, 1313.04, 1299.28, 1300.26
09/05/06, 1313.25, 1314.67, 1308.82, 1313.25
09/01/06, 1311.01, 1312.03, 1303.80, 1311.01
08/31/06, 1303.82, 1306.11, 1302.45, 1303.82
08/30/06, 1304.27, 1306.74, 1302.15, 1304.27
08/29/06, 1304.28, 1305.02, 1295.29, 1304.28
08/28/06, 1301.78, 1305.02, 1293.97, 1301.78
08/25/06, 1295.09, 1298.88, 1292.39, 1295.09
08/24/06, 1296.06, 1297.23, 1291.40, 1296.06
08/23/06, 1292.99, 1301.50, 1289.49, 1292.99
08/22/06, 1298.82, 1302.49, 1294.44, 1298.82
08/21/06, 1297.52, 1302.30, 1295.51, 1297.52
08/18/06, 1302.30, 1302.30, 1293.57, 1302.30
08/17/06, 1297.48, 1300.78, 1292.71, 1297.48
08/16/06, 1295.43, 1296.21, 1285.27, 1295.43
08/15/06, 1285.58, 1286.23, 1268.19, 1285.58
08/14/06, 1268.21, 1278.90, 1266.67, 1268.21
08/11/06, 1266.74, 1271.64, 1262.08, 1266.74
08/10/06, 1271.81, 1272.55, 1261.30, 1271.81
08/09/06, 1265.95, 1283.74, 1264.73, 1265.95
08/08/06, 1271.48, 1282.75, 1268.37, 1271.48
08/07/06, 1275.77, 1279.31, 1273.00, 1275.77
08/04/06, 1279.36, 1292.92, 1273.82, 1279.36
08/03/06, 1280.27, 1283.96, 1271.25, 1280.27
08/02/06, 1278.55, 1283.42, 1270.73, 1278.55
08/01/06, 1270.92, 1276.66, 1265.71, 1270.92
07/31/06, 1276.66, 1278.66, 1274.31, 1276.66
07/28/06, 1278.55, 1280.42, 1263.15, 1278.55
07/27/06, 1263.20, 1275.85, 1261.92, 1263.20
07/26/06, 1268.40, 1273.89, 1261.94, 1268.40
07/25/06, 1268.88, 1272.39, 1257.19, 1268.88
07/24/06, 1260.91, 1262.50, 1240.25, 1260.91
07/21/06, 1240.29, 1250.96, 1238.72, 1240.29
07/20/06, 1249.13, 1262.56, 1249.13, 1249.13
07/19/06, 1259.81, 1261.81, 1236.74, 1259.81
07/18/06, 1236.86, 1239.86, 1224.54, 1236.86
07/17/06, 1234.49, 1240.07, 1231.49, 1234.49
07/14/06, 1236.20, 1242.70, 1228.45, 1236.20
07/13/06, 1242.29, 1258.58, 1241.43, 1242.29
07/12/06, 1258.60, 1273.31, 1257.29, 1258.60
07/11/06, 1272.52, 1273.64, 1259.65, 1272.52
07/10/06, 1267.34, 1274.06, 1264.46, 1267.34
07/07/06, 1265.48, 1275.38, 1263.13, 1265.48
07/06/06, 1274.08, 1278.32, 1270.58, 1274.08
07/05/06, 1270.91, 1280.05, 1265.91, 1270.91
07/03/06, 1280.19, 1280.38, 1270.06, 1280.19
06/30/06, 1270.20, 1276.30, 1270.20, 1270.20
06/29/06, 1272.87, 1272.88, 1245.94, 1272.87
06/28/06, 1246.00, 1247.06, 1237.59, 1246.00
06/27/06, 1239.20, 1253.37, 1238.94, 1239.20
06/26/06, 1250.56, 1250.92, 1243.68, 1250.56
06/23/06, 1244.50, 1253.13, 1241.43, 1244.50
06/22/06, 1245.60, 1251.92, 1241.53, 1245.60
06/21/06, 1252.20, 1257.96, 1240.09, 1252.20
06/20/06, 1240.12, 1249.01, 1238.87, 1240.12
06/19/06, 1240.14, 1255.93, 1237.17, 1240.14
06/16/06, 1251.54, 1256.27, 1246.33, 1251.54
06/15/06, 1256.16, 1258.64, 1230.01, 1256.16
06/14/06, 1230.04, 1231.46, 1219.29, 1230.04
06/13/06, 1223.69, 1243.37, 1222.52, 1223.69
06/12/06, 1236.40, 1255.22, 1236.20, 1236.40
06/09/06, 1252.30, 1262.58, 1250.03, 1252.30
06/08/06, 1257.93, 1259.85, 1235.18, 1257.93
06/07/06, 1256.15, 1272.47, 1255.77, 1256.15
06/06/06, 1263.85, 1269.88, 1254.46, 1263.85
06/05/06, 1265.29, 1288.16, 1264.66, 1265.29
06/02/06, 1288.22, 1290.68, 1280.22, 1288.22
06/01/06, 1285.71, 1285.71, 1269.19, 1285.71
05/31/06, 1270.09, 1270.09, 1259.38, 1270.09
05/30/06, 1259.84, 1280.04, 1259.84, 1259.84
05/26/06, 1280.16, 1280.54, 1272.50, 1280.16
05/25/06, 1272.88, 1273.26, 1258.41, 1272.88
05/24/06, 1258.57, 1264.53, 1245.34, 1258.57
05/23/06, 1256.58, 1273.67, 1256.15, 1256.58
05/22/06, 1262.07, 1268.77, 1252.98, 1262.07
05/19/06, 1267.03, 1272.15, 1256.28, 1267.03
05/18/06, 1261.81, 1274.89, 1261.75, 1261.81
05/17/06, 1270.32, 1291.73, 1267.31, 1270.32
05/16/06, 1292.08, 1297.88, 1288.51, 1292.08
