Date, Open, High, Low, Close
09/30/93, 458.93, 460.56, 458.28, 458.93
09/29/93, 460.11, 462.17, 459.51, 460.11
09/28/93, 461.53, 462.08, 460.91, 461.53
09/27/93, 461.80, 461.81, 457.63, 461.80
09/24/93, 457.63, 458.56, 456.92, 457.63
09/23/93, 457.74, 458.69, 456.20, 457.74
09/22/93, 456.20, 456.92, 452.94, 456.20
09/21/93, 452.95, 455.80, 449.64, 452.95
09/20/93, 455.05, 459.91, 455.00, 455.05
09/17/93, 458.83, 459.43, 457.09, 458.83
09/16/93, 459.43, 461.60, 459.00, 459.43
09/15/93, 461.60, 461.96, 456.31, 461.60
09/14/93, 459.90, 462.06, 458.15, 459.90
09/13/93, 462.06, 463.38, 461.41, 462.06
09/10/93, 461.72, 461.86, 457.49, 461.72
09/09/93, 457.50, 458.11, 455.17, 457.50
09/08/93, 456.65, 458.53, 453.75, 456.65
09/07/93, 458.52, 462.07, 457.95, 458.52
09/03/93, 461.34, 462.05, 459.91, 461.34
09/02/93, 461.30, 463.54, 461.07, 461.30
09/01/93, 463.15, 463.80, 461.77, 463.15
08/31/93, 463.56, 463.56, 461.29, 463.56
08/30/93, 461.90, 462.58, 460.28, 461.90
08/27/93, 460.54, 461.05, 459.19, 460.54
08/26/93, 461.04, 462.87, 458.82, 461.04
08/25/93, 460.13, 462.04, 459.30, 460.13
08/24/93, 459.77, 459.77, 455.04, 459.77
08/23/93, 455.23, 456.16, 454.29, 455.23
08/20/93, 456.16, 456.68, 454.60, 456.16
08/19/93, 456.43, 456.76, 455.20, 456.43
08/18/93, 456.04, 456.99, 453.13, 456.04
08/17/93, 453.13, 453.70, 451.96, 453.13
08/16/93, 452.38, 453.41, 450.14, 452.38
08/13/93, 450.14, 450.25, 448.96, 450.14
08/12/93, 448.96, 451.63, 447.53, 448.96
08/11/93, 450.46, 451.00, 449.45, 450.46
08/10/93, 449.45, 450.72, 449.10, 449.45
08/09/93, 450.72, 450.72, 450.72, 450.72
08/06/93, 448.68, 449.26, 447.87, 448.68
08/05/93, 448.13, 449.61, 446.94, 448.13
08/04/93, 448.54, 449.72, 447.93, 448.54
08/03/93, 449.27, 450.43, 447.59, 449.27
08/02/93, 450.15, 450.15, 448.03, 450.15
07/30/93, 448.13, 450.24, 446.98, 448.13
07/29/93, 450.24, 450.77, 447.19, 450.24
07/28/93, 447.19, 448.61, 446.59, 447.19
07/27/93, 448.24, 449.44, 446.76, 448.24
07/26/93, 449.09, 449.50, 447.04, 449.09
07/23/93, 447.10, 447.10, 444.51, 447.10
07/22/93, 444.51, 447.23, 443.72, 444.51
07/21/93, 447.18, 447.50, 445.84, 447.18
07/20/93, 447.31, 447.63, 443.71, 447.31
07/19/93, 446.03, 446.78, 444.83, 446.03
07/16/93, 445.75, 449.22, 445.66, 445.75
07/15/93, 449.22, 450.12, 447.26, 449.22
07/14/93, 450.08, 451.12, 448.08, 450.08
07/13/93, 448.09, 450.70, 448.07, 448.09
07/12/93, 448.98, 449.11, 447.71, 448.98
07/09/93, 448.13, 448.96, 446.74, 448.13
07/08/93, 448.64, 448.64, 442.83, 448.64
07/07/93, 442.83, 443.63, 441.40, 442.83
07/06/93, 441.43, 446.87, 441.42, 441.43
07/02/93, 445.84, 449.02, 445.20, 445.84
07/01/93, 449.02, 451.15, 448.71, 449.02
06/30/93, 450.53, 451.47, 450.15, 450.53
06/29/93, 450.69, 451.90, 449.67, 450.69
06/28/93, 451.85, 451.90, 447.60, 451.85
06/25/93, 447.60, 448.64, 446.62, 447.60
06/24/93, 446.62, 447.21, 442.50, 446.62
06/23/93, 443.19, 445.96, 443.19, 443.19
06/22/93, 445.93, 446.29, 444.94, 445.93
06/21/93, 446.22, 446.22, 443.68, 446.22
06/18/93, 443.68, 448.59, 443.68, 443.68
06/17/93, 448.54, 448.98, 446.91, 448.54
06/16/93, 447.43, 447.43, 443.61, 447.43
06/15/93, 446.27, 448.28, 446.18, 446.27
06/14/93, 447.71, 448.64, 447.23, 447.71
06/11/93, 447.26, 448.19, 445.38, 447.26
06/10/93, 445.38, 446.22, 444.09, 445.38
06/09/93, 445.78, 447.39, 444.66, 445.78
06/08/93, 444.71, 447.69, 444.31, 444.71
06/07/93, 447.69, 450.75, 447.32, 447.69
06/04/93, 450.06, 452.49, 448.92, 450.06
06/03/93, 452.49, 453.85, 451.12, 452.49
06/02/93, 453.85, 454.53, 452.68, 453.85
06/01/93, 453.83, 455.63, 450.19, 453.83
05/28/93, 450.19, 452.41, 447.67, 450.19
05/27/93, 452.41, 454.55, 451.14, 452.41
05/26/93, 453.44, 453.51, 448.82, 453.44
05/25/93, 448.85, 449.04, 447.70, 448.85
05/24/93, 448.00, 448.44, 445.26, 448.00
05/21/93, 445.84, 450.59, 444.89, 445.84
05/20/93, 450.59, 450.59, 447.36, 450.59
05/19/93, 447.57, 447.86, 436.86, 447.57
05/18/93, 440.32, 441.26, 437.95, 440.32
05/17/93, 440.37, 440.38, 437.83, 440.37
05/14/93, 439.56, 439.82, 438.10, 439.56
05/13/93, 439.23, 444.80, 439.23, 439.23
05/12/93, 444.80, 445.16, 442.87, 444.80
05/11/93, 444.36, 444.57, 441.52, 444.36
05/10/93, 442.80, 445.42, 442.05, 442.80
05/07/93, 442.31, 443.70, 441.69, 442.31
05/06/93, 443.26, 444.81, 442.90, 443.26
05/05/93, 444.52, 446.09, 443.76, 444.52
05/04/93, 444.05, 445.19, 442.45, 444.05
05/03/93, 442.46, 442.59, 438.25, 442.46
04/30/93, 440.19, 442.29, 438.89, 440.19
04/29/93, 438.89, 438.96, 435.59, 438.89
04/28/93, 438.02, 438.80, 436.68, 438.02
04/27/93, 438.01, 438.02, 433.14, 438.01
04/26/93, 433.54, 438.35, 432.30, 433.54
04/23/93, 437.03, 439.48, 436.82, 437.03
04/22/93, 439.46, 445.73, 439.46, 439.46
04/21/93, 443.63, 445.77, 443.08, 443.63
04/20/93, 445.10, 447.46, 441.81, 445.10
04/19/93, 447.46, 449.14, 445.85, 447.46
04/16/93, 448.94, 449.39, 447.67, 448.94
04/15/93, 448.40, 449.11, 446.39, 448.40
04/14/93, 448.66, 450.00, 448.02, 448.66
04/13/93, 449.22, 450.40, 447.66, 449.22
04/12/93, 448.37, 448.37, 441.84, 448.37
04/08/93, 441.84, 443.77, 440.02, 441.84
04/07/93, 442.73, 442.73, 440.50, 442.73
04/06/93, 441.16, 443.38, 439.48, 441.16
04/05/93, 442.29, 442.43, 440.53, 442.29
04/02/93, 441.39, 450.30, 440.71, 441.39
04/01/93, 450.30, 452.63, 449.60, 450.30
03/31/93, 451.67, 454.88, 451.67, 451.67
03/30/93, 451.97, 452.06, 449.63, 451.97
03/29/93, 450.77, 452.81, 447.75, 450.77
03/26/93, 447.78, 452.09, 447.69, 447.78
03/25/93, 450.88, 451.75, 447.93, 450.88
03/24/93, 448.07, 450.90, 446.10, 448.07
03/23/93, 448.76, 449.80, 448.30, 448.76
03/22/93, 448.88, 450.18, 446.08, 448.88
03/19/93, 450.18, 453.32, 449.91, 450.18
03/18/93, 451.89, 452.39, 448.31, 451.89
03/17/93, 448.31, 451.37, 447.99, 448.31
03/16/93, 451.37, 452.36, 451.01, 451.37
03/15/93, 451.43, 451.43, 449.40, 451.43
03/12/93, 449.83, 453.72, 447.04, 449.83
03/11/93, 453.72, 456.76, 453.48, 453.72
03/10/93, 456.33, 456.34, 452.70, 456.33
03/09/93, 454.40, 455.52, 453.68, 454.40
03/08/93, 454.71, 454.71, 446.11, 454.71
03/05/93, 446.11, 449.59, 445.56, 446.11
03/04/93, 447.34, 449.52, 446.72, 447.34
03/03/93, 449.26, 450.00, 447.73, 449.26
03/02/93, 447.90, 447.91, 441.07, 447.90
03/01/93, 442.01, 444.18, 441.34, 442.01
02/26/93, 443.38, 443.77, 440.98, 443.38
02/25/93, 442.34, 442.34, 439.66, 442.34
02/24/93, 440.87, 440.87, 434.68, 440.87
02/23/93, 434.80, 436.84, 432.41, 434.80
02/22/93, 435.24, 436.49, 433.53, 435.24
02/19/93, 434.22, 434.26, 431.68, 434.22
02/18/93, 431.90, 437.79, 428.25, 431.90
02/17/93, 433.30, 433.97, 430.92, 433.30
02/16/93, 433.91, 444.58, 433.47, 433.91
02/12/93, 444.58, 447.70, 444.58, 444.58
02/11/93, 447.66, 449.36, 446.21, 447.66
02/10/93, 446.23, 446.37, 444.24, 446.23
02/09/93, 445.33, 448.04, 444.52, 445.33
02/08/93, 447.85, 450.04, 447.70, 447.85
02/05/93, 448.93, 449.56, 446.95, 448.93
02/04/93, 449.56, 449.56, 449.56, 449.56
02/03/93, 447.20, 447.35, 442.56, 447.20
02/02/93, 442.56, 442.87, 440.76, 442.56
02/01/93, 442.52, 442.52, 438.78, 442.52
01/29/93, 438.78, 438.93, 436.91, 438.78
01/28/93, 438.66, 439.14, 437.30, 438.66
01/27/93, 438.11, 440.04, 436.82, 438.11
01/26/93, 439.95, 442.66, 439.54, 439.95
01/25/93, 440.01, 440.53, 436.11, 440.01
01/22/93, 436.11, 437.82, 435.49, 436.11
01/21/93, 435.49, 435.75, 432.48, 435.49
01/20/93, 433.37, 436.23, 433.37, 433.37
01/19/93, 435.13, 437.70, 434.59, 435.13
01/18/93, 436.84, 437.15, 435.92, 436.84
01/15/93, 437.15, 439.49, 435.84, 437.15
01/14/93, 435.94, 435.96, 433.03, 435.94
01/13/93, 433.03, 433.44, 429.99, 433.03
01/12/93, 431.04, 431.39, 428.19, 431.04
01/11/93, 430.95, 431.04, 429.01, 430.95
01/08/93, 429.05, 430.73, 426.88, 429.05
01/07/93, 430.73, 435.46, 429.76, 430.73
01/06/93, 434.52, 435.17, 432.52, 434.52
01/05/93, 434.34, 435.40, 433.55, 434.34
01/04/93, 435.38, 437.32, 434.48, 435.38
