Date, Open, High, Low, Close
04/22/85, 180.70, 181.20, 180.33, 180.70
04/19/85, 181.11, 181.24, 180.49, 181.11
04/18/85, 180.84, 182.47, 180.84, 180.84
04/17/85, 181.68, 181.81, 181.18, 181.68
04/16/85, 181.20, 181.70, 180.20, 181.20
04/15/85, 180.92, 181.05, 180.55, 180.92
04/12/85, 180.54, 180.34, 180.22, 180.54
04/11/85, 180.19, 180.81, 179.44, 180.19
04/10/85, 179.42, 179.80, 178.30, 179.42
04/09/85, 178.21, 178.59, 178.09, 178.21
04/08/85, 178.03, 179.41, 177.91, 178.03
04/04/85, 179.03, 179.03, 178.41, 179.03
04/03/85, 179.11, 180.49, 178.74, 179.11
04/02/85, 180.53, 181.78, 180.28, 180.53
04/01/85, 181.27, 181.27, 180.52, 181.27
03/29/85, 180.66, 180.66, 179.66, 180.66
03/28/85, 179.54, 180.54, 179.54, 179.54
03/27/85, 179.54, 179.79, 178.54, 179.54
03/26/85, 178.43, 178.81, 177.93, 178.43
03/25/85, 177.97, 178.97, 177.97, 177.97
03/22/85, 179.04, 179.92, 178.92, 179.04
03/21/85, 179.35, 180.10, 179.35, 179.35
03/20/85, 179.08, 179.71, 178.83, 179.08
03/19/85, 179.54, 179.54, 176.92, 179.54
03/18/85, 176.88, 177.63, 176.63, 176.88
03/15/85, 176.53, 178.41, 176.53, 176.53
03/14/85, 177.84, 178.47, 177.72, 177.84
03/13/85, 178.19, 179.94, 178.06, 178.19
03/12/85, 179.66, 180.03, 178.78, 179.66
03/11/85, 178.79, 179.42, 178.17, 178.79
03/08/85, 179.10, 179.85, 179.10, 179.10
03/07/85, 179.51, 180.64, 179.51, 179.51
03/06/85, 180.65, 182.15, 180.65, 180.65
03/05/85, 182.23, 182.61, 181.48, 182.23
03/04/85, 182.06, 183.31, 181.44, 182.06
03/01/85, 183.23, 183.86, 181.23, 183.23
02/28/85, 181.18, 181.18, 180.43, 181.18
02/27/85, 180.71, 181.84, 180.59, 180.71
02/26/85, 181.17, 181.55, 179.17, 181.17
02/25/85, 179.23, 179.36, 178.23, 179.23
02/22/85, 179.36, 180.36, 179.24, 179.36
02/21/85, 180.19, 181.06, 180.06, 180.19
02/20/85, 181.18, 182.06, 180.68, 181.18
02/19/85, 181.33, 181.58, 180.96, 181.33
02/15/85, 181.60, 182.60, 181.35, 181.60
02/14/85, 182.41, 183.91, 182.41, 182.41
02/13/85, 183.35, 183.85, 180.60, 183.35
02/12/85, 180.56, 180.69, 179.56, 180.56
02/11/85, 180.51, 182.14, 180.14, 180.51
02/08/85, 182.19, 182.31, 181.69, 182.19
02/07/85, 181.82, 181.94, 180.44, 181.82
02/06/85, 180.43, 181.43, 180.43, 180.43
02/05/85, 180.61, 181.49, 180.11, 180.61
02/04/85, 180.35, 180.35, 177.85, 180.35
02/01/85, 178.63, 179.63, 178.50, 178.63
01/31/85, 179.63, 179.75, 178.63, 179.63
01/30/85, 179.39, 180.27, 179.14, 179.39
01/29/85, 179.18, 179.18, 176.68, 179.18
01/28/85, 177.40, 178.15, 176.65, 177.40
01/25/85, 177.35, 177.72, 176.60, 177.35
01/24/85, 176.71, 178.09, 176.59, 176.71
01/23/85, 177.30, 176.11, 175.24, 177.30
01/22/85, 175.48, 176.61, 175.23, 175.48
01/21/85, 175.23, 175.36, 171.36, 175.23
01/18/85, 171.32, 171.32, 170.69, 171.32
01/17/85, 170.73, 171.23, 170.23, 170.73
01/16/85, 171.19, 171.94, 170.44, 171.19
01/15/85, 170.81, 171.81, 170.44, 170.81
01/14/85, 170.51, 170.51, 167.64, 170.51
01/11/85, 167.91, 168.66, 167.66, 167.91
01/10/85, 168.31, 168.31, 165.06, 168.31
01/09/85, 165.18, 165.56, 164.06, 165.18
01/08/85, 163.99, 164.49, 163.99, 163.99
01/07/85, 164.24, 164.62, 163.74, 164.24
01/04/85, 163.68, 164.56, 163.43, 163.68
01/03/85, 164.57, 166.07, 164.44, 164.57
01/02/85, 165.37, 167.12, 165.25, 165.37
